ssn,trans_num,merchant,amt,is_fraud,time
0563-5650210-5,28979c502e488786ecf21ba3ff17da8b,Innisfree,3.51,0,2021-12-06 18:05:58
0564-5358996-0,2805fb2fd964fc55a3a30c40380e7836,Splash Corp.,5.64,0,2021-12-06 23:10:10
0566-6212407-4,e03d2b7d6b4c7d6ae4041e29c0bf7123,Cornerstone Entertainment,4.11,0,2021-12-06 19:01:18
0571-6577737-3,3a35491fac5e3ba5c2842a6ae47206e7,Dunkin Brands Group Inc,17.71,0,2021-12-06 15:20:09
0572-7147483-3,f4d80ba3991e70a4bc5bcbb0cb0956c1,Suyen Corporation,3.95,0,2021-12-06 19:08:16
0573-8451897-5,16439841914cb97547c637359616f054,Ace Hardware,9.51,0,2021-12-06 21:21:25
0576-2275989-7,5c12a04789333437b50afe589a2fe789,Mary Grace Cafe,2.32,0,2021-12-06 20:22:12
0580-5762054-5,5e61323a54262a90bc13ce6217f95c64,SB Furniture Industry Co,24.86,0,2021-12-06 22:52:15
0583-3026070-1,717eb2c2af8dc5c1d7f399fe44d7f127,eBay,2.22,0,2021-12-05 15:27:32
0585-3707373-6,a9fb1d9c08d8f8f0a10cf8b30ae31f21,Homeshop,34.92,0,2021-12-06 05:00:42
0592-2041905-4,e4db336e1fd5d12876e75ab2cea43499,Robinsons Retail Holdings Inc,2.7,0,2021-12-06 13:08:12
0592-8571559-0,010cca5f430e07de180b07cae821f930,Robinsons Retail Holdings Inc,132.99,0,2021-12-06 23:56:50
0593-0141478-6,82fdc0d4b0057104db572fd7593699c4,Rustan's,3.63,0,2021-12-06 23:53:01
0598-0188959-7,7c6889a8fd9de497d0ebced5b653d176,Colgate-Palmolive Philippines Inc.,7.99,0,2021-12-05 18:45:16
0598-4829699-0,f302f59af950260426f3089376f282b5,Mandaue Foam Industries Corp,118.42,0,2021-12-06 21:57:20
0599-2829315-6,254ac6147092c0567d057fdcb1443eda,Yum! Brands Inc,74.84,0,2021-12-06 13:10:27
0603-7579500-6,3a623b8aa9c2b11672b6e9b5644b7c9a,Philippine Airlines,3.61,0,2021-12-06 15:32:23
0605-3259455-5,efe1619d386c14fb0981fd03189852eb,Limon Farms,81.8,0,2021-12-06 04:10:44
0606-7870605-9,6470ff84d9811019b54d82da984611f8,Daiso,8.89,0,2021-12-06 16:25:10
0607-9488366-2,cf557066dfd040d48b30cd7ce6495bd7,Splash Corp.,1.22,0,2021-12-06 21:25:31
0608-5716715-5,c88cc9fa75d1c005fc39cb7d7e6d4c61,Celebrity Fitness,8.06,0,2021-12-06 18:14:15
0614-2008202-0,70adc04fd4f1202845f783d00f0d0140,DIY Hardware,1.59,0,2021-12-06 16:06:09
0618-6434357-4,9a81c02920bb83c60bbf981e46172bf4,Bratpack,267.02,0,2021-12-06 16:36:54
0628-1636840-5,ab52e91cbf0ec6873e1ab000b375d48e,Gaisano Grand Group,601.84,0,2021-12-06 19:11:23
0632-2332505-9,fde06f35a7626bc2612520781444f962,Marks and Spencer,202.11,0,2021-12-05 19:17:44
0632-7287454-8,515bdeb20f00c2a7aca0679f038aa00b,O Shopping,2.82,0,2021-12-06 23:18:33
0633-2109468-6,5cd662d022c548d3a6c06772aec80501,Urban Ashram Yoga,12.45,0,2021-12-06 20:13:42
0642-7167720-1,18d27888bee775a8ecefcc4e5ec05676,S&R Membership Shopping,190.49,0,2021-12-05 01:15:32
0643-3412230-5,c4920ad8306bb77fbcba935c71a999df,Bioresearch,134.23,0,2021-12-06 14:30:06
0644-8421221-2,955d679dfc9a2eeebbfc966b2657308a,Power Mac Center,2.6,0,2021-12-06 16:39:04
0646-1624663-8,a421a6cde818a0a9b090d53dcc8a8afd,Urban Ashram Yoga,21.78,0,2021-12-06 21:10:09
0647-5291740-3,030aeaa5eb03bd231419513f62ae92bb,Tier One Entertainment,44.98,0,2021-12-06 23:12:16
0648-7315531-7,068350c03584801ec6d93aa96644eb23,Rappler Holdings Corporation,200.38,0,2021-12-06 16:41:25
0648-9136543-7,440b7a09fa84f33a50cc1c9c97c23d97,Pound for Pound Fitness,48.19,0,2021-12-06 14:59:31
0650-1421827-9,c6ab760ab3c154354042bb7537bcfc82,Bratpack,93.56,0,2021-12-06 08:00:07
0650-2530690-7,131ca4ac5c29cc96212c669d1fc35d02,Hill's Pet Nutrition Inc.,59.32,0,2021-12-06 17:53:49
0652-9163226-5,9ca84d148ef51d73da965f9ccf7b6696,DIY Hardware,151.33,0,2021-12-06 21:34:35
0653-3888851-4,399ddfd7219c4393e5859877749a5f5f,Toys R Us Philippines,60.51,0,2021-12-06 21:15:45
0661-1299353-2,cf9cf22b16ff898f039c1abddab4567a,Metro Retail Stores Group,6.44,0,2021-12-06 23:01:34
0663-4128720-1,1b1d6bc86f38bb9471f618e3f04c7e3d,Club Gymnastica,35.83,0,2021-12-06 22:37:22
0664-6277517-8,6964d1e55ae28a88e782e45ce9f1d6fe,Marks and Spencer,5.57,0,2021-12-06 17:02:40
0666-2127885-8,520af40763edc86154b99ee2ac30c821,Mars Philippines Inc.,53.17,0,2021-12-06 20:25:13
0667-5661594-5,c2014a9da7ff50322756bc5065021bea,Urban Ashram Yoga,63.38,0,2021-12-06 20:48:51
0669-5388239-5,14f677b9e48f70f38a63984cac15fadf,Classpass,59.71,0,2021-12-06 23:46:59
0669-5640197-8,c72bd6ae0dbf7797ef1bd3d8e9cb1445,National Bookstore,50.21,0,2021-12-06 23:20:58
0673-3518280-1,d3eb58681cc569b12b203b85024c57de,Miniso,3.85,0,2021-12-06 15:56:47
0673-5022681-9,1ad52b29e50b595f9848fbdebcc43eba,Fully Booked,392.81,0,2021-12-06 22:43:56
0674-3345532-1,a452a1a3f8932681bd9af33e2085356d,Ubuy Co.,179.32,0,2021-12-06 19:36:07
0679-2505169-6,7354f032e4394cee67ef2631ed2a4d7f,Point-to-Point,5.65,0,2021-12-06 18:24:19
0679-6939596-9,eef5668645c44dd3a4b35a70fda6a1d0,Metro Retail Stores Group,9.79,0,2021-12-06 16:28:48
0679-7111120-9,d78d30b1fb737222770da6a739b80459,All Day Supermarket,73.06,0,2021-12-06 23:39:51
0680-0807918-9,e5116a37481d14cb027287c092eb9216,Gourdo,105.33,0,2021-12-06 14:12:23
0680-5787702-3,03818d9f0a3352060d9ed54404a8633f,SM Retail Inc,1.57,0,2021-12-06 20:30:13
0682-0961934-3,f2f3b12dbdd11b37723196b5bd31511b,Max's Group Inc,7.28,0,2021-12-06 20:49:05
0685-5724383-6,8b3bdc43e96fae1485706a5f083bf3e9,RRCG Transport,5.4,0,2021-12-06 22:23:46
0686-9088229-3,66d13ace4e52f36d3cbd0ffa5a9aa43e,Cornerstone Entertainment,15.14,0,2021-12-06 22:43:28
0696-1579659-3,1de3b372d56d7ee65ee5638a9b306f76,Philippine Airlines,5.8,0,2021-12-06 23:49:39
0698-2434756-5,a7521a65735002fcb4db7682f0442a7b,Genesis,1.49,0,2021-12-06 22:25:15
0698-4416749-7,ee30d7963abe793e705a5c778a4de87f,Japan Home Center,4.1,0,2021-12-06 21:46:56
0701-3988639-0,dc057fda2004632f4ab98b9d7d90deed,Timezone,15.9,0,2021-12-06 23:04:35
0701-8362802-5,c2727159aaef53824fff1f0e49c665ca,Pottery Barn,90.69,0,2021-12-06 17:24:42
0703-1096368-1,9f6513dfcdee8a9f011008974bf07ac3,Japan Homes,127.32,0,2021-12-06 19:10:18
0705-7333941-2,9251cde0e84812a9b7314dfa25465473,UFC Gym,203.04,0,2021-12-06 19:19:44
0719-3276370-2,2715c2bbbb91992b27d28e6ae460a2cd,Tupperware Brands Philippines,26.22,0,2021-12-06 23:46:20
0720-6751495-1,eb7cbe118eeef4bae1ba9c640abbd883,Colgate-Palmolive Philippines Inc.,96.05,0,2021-12-06 15:03:43
0720-9792120-4,9f5f47964ac5d22432b74e622b879489,Goldilocks Bakeshop Inc,87.24,0,2021-12-06 21:38:43
0722-8018886-1,e749b910022db2273179f7b8db5a7735,Japan Homes,5.17,0,2021-12-06 22:54:57
0724-4027219-7,d690d80c465d465abc68c08d12ec658c,West Elm,53.19,0,2021-12-06 16:00:58
0732-3078522-1,72801689c5942088f484c6413cece025,Gourdos,47.05,0,2021-12-06 20:05:53
0733-5816221-0,33171e6dfc2538c8faa340fb26a3ce88,Pottery Barn,57.32,0,2021-12-06 20:24:03
0736-8631922-2,35547555614844dcbc9e3393bdcabe6d,TV5 Network Incorporated,27.43,0,2021-12-06 18:41:12
0740-9971663-3,40f444747ae52660c5a0f4412f1be1be,Starbucks Corp,18.49,0,2021-12-06 18:14:30
0743-4713526-4,0946d45d7ce3fe2ae0e5123939609c1a,Jollibee Foods Corporation,9.23,0,2021-12-06 20:54:29
0749-7517713-3,24a66c63f086e4c45ecfe6a0acd4d694,Lamudi,47.92,0,2021-12-06 07:19:08
0752-4080710-5,f3bb560b6f210020ed295df5125de6e9,Rustan Group,2.45,0,2021-12-05 18:20:06
0754-8736331-3,7368cab07be6326b3be2a7a4d7b32fdd,The Bistro Group,4.05,0,2021-12-04 19:39:00
0754-8980254-2,7ffbde9bb43989dbdf677d636bd8c52a,Muji,208.61,0,2021-12-06 17:13:33
0757-5208617-5,b1e21c38a01a0f39325948dc34a08f2d,The Upper Deck Gym,8.96,0,2021-12-06 16:51:15
0760-5400181-9,e54ed199b44376e3fc2ef28e276b9cf8,Japan Homes,30.04,0,2021-12-06 18:05:08
0761-6764647-7,7ec018021092822b0ca774576a81e966,PetExpress,139.04,0,2021-12-06 23:47:24
0768-5616852-9,a8798ff6cfc944fda505ac87ff3fcdbe,Colgate-Palmolive Philippines Inc.,7.19,0,2021-12-06 23:18:35
0770-0144076-9,5023470505122791b2b562b8175e3f0e,The Table Group,212.2,0,2021-12-06 20:41:06
0770-9095004-9,6d6fb32e285b8d511fda4f64a7731dd5,Silicon Valley,3.48,0,2021-12-05 21:21:11
0774-2943359-1,4a70f64860d596e1852ab0393b9898dd,Eventscape Manila,188.07,0,2021-12-06 17:02:19
0778-0770338-2,2fd26dc090fa48f73d9d11650b49721f,Landmark Supermarket,81.3,0,2021-12-05 11:39:16
0779-5948739-6,b6523a096ad0e4875cea3197923e8d4f,Suyen Corporation,31.15,0,2021-12-06 18:28:39
0787-9641832-6,26ab6726df4cb00ecdc56d9d05dc1a6b,SB Furniture Industry Co,16.39,0,2021-12-06 17:31:33
0791-7447819-7,791fbce24a837a885ebaf97d98c4d6db,Jollibee Foods Corporation,124.76,0,2021-12-06 20:33:28
0793-1669015-4,c844e4d2bb2b3dd61d085ead605a5d0b,SB Furniture Industry Co,42.77,0,2021-12-06 14:07:16
0793-6248504-8,f48c50b5fc0a0cdf56bb73c7c159abc0,Kidzoona,2.07,0,2021-12-06 16:03:11
0799-3193642-7,dc50fa9b21841e52e244f4c92edf6405,Kidzoona,124.4,0,2021-12-06 20:54:09
0801-2753463-4,2fa511daf1395596d802030bee4bd072,Johnson & Johnson (Philippines) Inc.,4.77,0,2021-12-06 20:34:54
0804-4718497-9,d8d5010921fbbe9eae5c4e552c9fdc7a,Tier One Entertainment,150.57,0,2021-12-06 20:18:33
0805-3561869-2,cef32996cb1011d5c35ef6f810edb0fd,Ikea,2.59,0,2021-12-06 22:19:01
0806-2060268-9,d2c2cb69d8fca73d09083ac1b52ffb95,Pet Warehouse,62.59,0,2021-12-05 23:55:28
0807-2511687-1,3e3e6f3834a2e62fee046b718ae31fb8,KCC Supermarket,63.04,0,2021-12-06 04:02:57
0809-6023051-5,66918e1c3e0e2b52348b100999c877e1,Uratex Philippines,35.53,0,2021-12-06 19:25:05
0809-8568394-5,643d59da605a5c3e117066f391e9ef32,Innisfree,76.51,0,2021-12-06 19:33:57
0810-9944432-1,7d13292b6970e0f233c5615f80c542ab,Lazada,43.31,0,2021-12-06 03:09:29
0818-8860885-5,a4975cab522012ee4483e904e5d91928,Celebrity Fitness,131.62,0,2021-12-06 19:52:07
0819-0657145-1,4685bdf73f0a68deb47372c6ecd3fa6b,Liquigaz Philippines Corp.,58.27,0,2021-12-06 07:06:52
0819-9720333-1,b650a9f61aceca24449a8f8d00b24b05,Colgate-Palmolive Philippines Inc.,4.22,0,2021-12-06 13:27:17
0824-3084211-3,98e409a36f83501381b5c2d39d95177b,Japan Homes,17.82,0,2021-12-06 13:02:13
0825-7822866-0,57c72ff48dbd39b7357293815c3d39c1,Starmedia Entertainment,165.88,0,2021-12-06 21:18:21
0826-0586111-1,51d16797b86e27ae30978e21ecb16092,True Value,8.61,0,2021-12-06 23:29:17
0833-2634517-5,9d8fd44496670932d985da0deb63cd3e,McDonalds Corp,19.3,0,2021-12-06 23:22:34
0834-2619469-6,3a7459c7cc28882eee631c3c827475aa,Celebrity Fitness,105.24,0,2021-12-06 18:29:13
0836-1941393-1,b6a55fb3a82522ad0b374471df147242,Club Gymnastica,56.1,0,2021-12-06 19:16:23
0837-3919359-0,c40401afb47862583dd25d21ee5730fb,Tier One Entertainment,57.29,0,2021-12-06 20:00:33
0840-4656931-4,100d7bee6a1c01aec66d42dfa46c5f55,Travel Club,7.78,0,2021-12-06 13:50:32
0846-1917787-2,d12db23823d3942627714f56fd222179,Mandaue Foam Industries Corp,15.66,0,2021-12-05 14:51:54
0846-6497692-8,af92b19790236d07053197128d966034,Ace Hardware,8.56,0,2021-12-06 23:21:50
0849-0078463-0,4715841074d9ed622c0c79136059f1e6,Typo,1.24,0,2021-12-06 17:30:06
0854-3267994-9,8a985b8a7dc932261badaee78aa7d6f8,Yves Rocher,131.0,0,2021-12-06 22:54:27
0860-8969982-6,58527e368569a6a16fb3d1f01da95791,BeautyMNL,1.79,0,2021-12-05 20:53:54
0866-6126403-7,b66905301deb3efb1ddf0c410bb12a7b,The Moment Group,62.0,0,2021-12-06 19:31:33
0867-6260787-3,1003ace9a8ead0bc028500a9b5f83ab5,Tier One Entertainment,96.17,0,2021-12-06 23:46:58
0869-7556517-9,ff77f3ce17fc4e5c8d9bd104fa537184,Pound for Pound Fitness,121.15,0,2021-12-06 22:22:55
0870-1303824-0,fa0fe1f47dcaeac0965a1068a2a231f8,Ace Hardware,9.39,0,2021-12-06 22:23:17
0872-2128393-2,7d41147bdd83ba0abec783df62aafb61,Bioresearch,141.0,0,2021-12-06 20:56:00
0872-5517768-1,f9ef628967640e6f21c5dd7a94c84f8b,Octagon,7.79,0,2021-12-05 22:50:26
0872-6932406-2,7ac8a2709a43f83540678a7143d2eb0a,Japan Home Center,4.94,0,2021-12-06 12:07:13
0873-0870657-2,8dc9ad492498e2d77b8b8e444866037f,SM Markets,40.05,0,2021-12-06 00:32:20
0874-9776050-8,46c884cc15cd9ec10a7c8c1995fee001,Celebrity Fitness,150.51,0,2021-12-06 21:27:19
0876-7322361-2,3557fd9ca11a5461ae137f1dad066418,Iams Co,31.28,0,2021-12-06 23:16:20
0880-2855909-4,2237a497450a275ba5814cb222976bc6,ABS-CBN Corporation,120.9,0,2021-12-05 18:13:42
0881-2236573-5,78ddaafca99a6c748c29174e6dee4955,Nature Republic,16.87,0,2021-12-06 21:35:18
0881-6289120-4,0b852c223f37eefbc12d1e1b4a517196,Cosmetique Asia Corp.,5.0,0,2021-12-06 23:54:41
0889-3565209-9,7eff1a6133d35b010beeff6155d8e84e,PetExpress,34.22,0,2021-12-06 22:32:59
0892-9943003-5,1cac82d1ae5c1769bc85e71ede4ead7e,ABS-CBN Corporation,38.13,0,2021-12-06 23:04:09
0893-9830482-6,f13c170eb6deaa10a854fe48b9ad7a9a,Toys R Us Philippines,21.52,0,2021-12-06 23:47:19
0895-7906344-8,8bfc5cf517315c1431a6385bbdde6aae,Marks and Spencer,5.02,0,2021-12-06 21:15:31
0902-3931685-7,6605977075772eb0a0fa38e68d50e12c,Yum! Brands Inc,7.89,0,2021-12-06 20:48:16
0903-0975534-2,1e2bca25646f42db89077da331ee10c5,West Elm,24.14,0,2021-12-06 23:08:18
0903-4793048-0,9894a6159d262e14d4609a73ba056dd5,Robinsons Retail Holdings Inc,124.35,0,2021-12-06 17:34:37
0906-3996858-9,7de4c66b10e80b09f63c75dfa6a10efc,Star Cinema,5.87,0,2021-12-06 21:53:26
0908-3076207-4,7ce6461948bef492dc9b71b4a256b85f,Yves Rocher,3.83,0,2021-12-06 22:55:37
0908-4213085-9,c12483242d642243ee0d0f80b39c536f,Debenhams,62.37,0,2021-12-05 17:21:33
0908-4689999-5,68b4eabf02873632854dc78cce578d85,All Day Supermarket,99.93,0,2021-12-06 21:34:59
0910-5567105-7,0e532ea789fe04340bd2297a834ddd4f,Star Cinema,61.7,0,2021-12-05 18:03:38
0913-0412538-1,7026a1e07d52cf9e5082e1ca358a3354,True Value,8.8,0,2021-12-06 20:03:43
0917-8494351-0,aa54fa8d15e797255f97e8bc158582c0,Iams Co,89.56,0,2021-12-06 22:46:25
0917-9432569-8,c86f8adeb90fbf5b55a4ec06a663c39c,All Day Supermarket,59.89,0,2021-12-06 23:00:59
0920-8198072-2,866cc7c79e257ff07164516947cc0a77,Rustan's,2.57,0,2021-12-06 21:01:12
0922-5722476-3,a72788114cbbda8a969335a568d75684,L'Oreal Philippines Inc.,42.43,0,2021-12-06 22:18:36
0922-9589195-0,dc18260733d0030304933287608d53f3,Robinsons Retail Holdings Inc,16.08,0,2021-12-06 20:12:42
0925-0702467-8,4789fc60b90963be6b6cbfd6e06cb534,SM Retail Inc,4.58,0,2021-12-06 22:35:00
0926-5996294-1,78dd9ad4923209b3fb17249e4d2c1677,Flying V (TWA Inc.),77.92,0,2021-12-06 03:56:24
0926-8755397-8,c9f18a27ff1b98e92fdeaaa425fa10b6,SB Furniture Industry Co,24.63,0,2021-12-05 23:19:40
0927-3228057-6,5efe39ac4e2959ec128cbd33d887170a,MetroDeal,4.47,0,2021-12-06 18:00:33
0928-7200235-8,e9b776c61b5997234d4a44351e356a7f,L'Oreal Philippines Inc.,9.46,0,2021-12-06 21:46:54
0929-9752891-8,1ad4e8513ce563f2657444c7d50fa51f,Robinsons Retail Holdings Inc,1.19,0,2021-12-06 18:32:10
0931-3848775-3,ab86b4f2fac614f23cd470285e60e7d8,Mary Kay Philippines,28.99,0,2021-12-06 15:59:45
0932-4093842-4,c7c45170ccada36cafea957dd62fb1e3,DIY Hardware,261.16,0,2021-12-06 21:18:21
0933-4001301-8,fab001d62b78659bfb0a97a044093034,PoundIt,11.53,0,2021-12-06 17:01:50
0939-3441194-5,241effeb7235c473392afc53b17d2d7c,Kidzoona,11.31,0,2021-12-06 19:03:51
0941-2303793-8,ff397ed8ea20d749a50db91e0abf98b7,Ikea,51.0,0,2021-12-06 22:55:30
0942-2632645-7,bcf8f4f62e477b06606f5daa6ca9e42a,Jollibee Foods Corporation,3.65,0,2021-12-06 23:12:15
0948-4984782-4,7171bdefdf8a4fc023c3d9e96eb1675c,MetroDeal,1.31,0,2021-12-06 15:25:41
0948-9688505-7,43f20e757d8e2db19c131e3a6c1fb152,Fully Booked,5.86,0,2021-12-06 18:21:41
0953-2336449-5,78e105a0ff27eff8d51a43fc70e213a7,Philippine Educational Theater Association,24.69,0,2021-12-06 23:52:06
0957-5865211-8,c94d4167bb14cc2ac35b4e9e85529a4a,Genesis,3363.48,0,2021-12-06 22:06:26
0964-8766851-5,0159d55320e74e4a6158148d05d3b79c,Pacific Paint Philippines Inc,25.29,0,2021-12-06 18:17:21
0966-6194902-9,e926595c4298a42c5c5fffc924861ba8,Lazada,318.66,0,2021-12-06 23:16:44
0966-9426443-7,494078b2e185ff1874a8700e0d260a67,Bioresearch,12.22,0,2021-12-06 20:53:01
0971-7282333-5,bfbccdbdf109cc1d50b76a790fe73dca,Travel Club,62.59,0,2021-12-06 21:09:27
0974-9113270-9,27cf558589d7dbea54ea835bc6e654ab,Gaisano Grand Group,1.1,0,2021-12-06 19:57:56
0976-2506461-3,08bf599b8dbe7c13d411bd79b8e4dfd6,Bratpack,9.41,0,2021-12-05 21:57:57
0977-8361632-0,9b8b2e43dee2e959add3fdeb993afaa8,TV5 Network Incorporated,93.62,0,2021-12-06 16:43:23
0979-8080933-4,d8fb0136ad4832887123f77ae49764cb,Rustan Group,116.18,0,2021-12-06 14:02:43
0981-0617544-0,93746ce1368c3864df39a1e65b28ae58,Play Nation,3.14,0,2021-12-06 22:37:42
0986-4039980-6,b9bc30fc3f7baf613bb3af84ed092eaf,Kidzoona,23.74,0,2021-12-06 21:13:10
0986-5155585-3,5281ba3cd16ad903b4584b164b69725f,Rustans,120.22,0,2021-12-06 22:42:57
0986-5888412-1,3f9804350efa863ec62353d24a7eda37,Phoenix Petroleum,72.05,0,2021-12-06 10:39:38
0986-8417832-2,ae035bc19276b9b0cd857b059beaf538,Ubuy Co.,7.07,0,2021-12-06 21:50:17
0987-0362607-0,206e0f68a85904626a3a58c923517476,Hill's Pet Nutrition Inc.,8.85,0,2021-12-05 21:22:37
0993-3918938-5,4299ca60e59e096c1a103bdc42b714ad,Colgate-Palmolive Philippines Inc.,4.76,0,2021-12-06 21:09:52
0996-4994792-4,e0f74b36c47e4a8424e10c81178ec571,The Table Group,17.8,0,2021-12-05 20:32:50
1000-4684953-6,e70dc9dfa646c7bb8910b4cf94a6d8e4,Muji,7.15,0,2021-12-06 22:10:37
1000-5791712-7,c81eaf3d0d3cf2bb271c2a6d01555b5e,Ikea,28.62,0,2021-12-06 16:35:44
1000-5858053-9,d3ee84871c0dff91c9b5b129dadd5397,True Value,667.15,0,2021-12-06 20:31:45
1001-6357586-6,e335a55b5c41bdfbd404499957d2cd33,Bow & Wow,133.75,0,2021-12-06 17:36:15
1004-5481440-2,4a79b36433235e1ab8feb915340acb81,Fitness First,198.78,0,2021-12-06 22:55:14
1006-5111562-7,fadfa6cc224b77a52e07685d7a563826,Ace Hardware,6.99,0,2021-12-06 22:34:53
1009-2571307-2,1866d97ada140cbada2b9aaada525a42,Procter & Gamble Philippines Inc.,64.91,0,2021-12-06 19:15:00
1009-5388709-9,6b28ffb01d4d388de9784e6008e00738,Muji,9.11,0,2021-12-06 14:45:46
1012-2140437-0,2e8fe7455bba576e2c188d9ee9390c8c,Inquirer Holdings Corporation,206.83,0,2021-12-06 15:43:58
1013-9407293-4,e307482046ae083bee0c61092404ff8b,Pottery Barn,16.41,0,2021-12-06 21:41:45
1015-6957951-2,95cb2772dd15f4cdab2af278cfe9421d,McDonalds Corp,14.53,0,2021-12-06 16:36:44
1016-7587763-0,e1e0906960b78d2299d9465b4856b777,Pilipinas Shell,49.95,0,2021-12-06 00:53:29
1018-7918225-8,f0de4660b43c269b1096497ce898bdd8,Cosmetique Asia Corp.,1.3,0,2021-12-06 20:36:39
1021-0879103-0,72dc64ff6331f8aa23e5c716898844f6,SM Store,166.39,0,2021-12-06 22:41:50
1021-6146908-3,929acd86510908f26549680d83990317,McDonalds Corp,109.6,0,2021-12-06 21:58:40
1029-5075303-3,246439eb75e7c0f8b8deda226f6a73e1,Travel Club,7.21,0,2021-12-06 22:50:43
1031-3401931-0,141e528d891e124a8f7b0b1343d67695,Procter & Gamble Philippines Inc.,161.28,0,2021-12-06 23:57:38
1033-3915083-6,e1c231e2bc2d2829c43d2ae5317db668,Robinsons Retail Holdings Inc,7.93,0,2021-12-06 21:59:05
1035-1323091-2,969688eb961f1f06c4eb8684cb230282,GMA Pictures,25.13,0,2021-12-06 15:57:18
1038-1092759-1,93d4383078d1bfadabc020782e3a30d7,Silicon Valley,3.56,0,2021-12-06 18:39:25
1040-5052388-9,092bf0ca6f7c0045cca9364f83f8d96f,Robinsons,5.39,0,2021-12-06 23:54:10
1041-0079968-4,80d6cb6eb0c0035ba463051766a4d76f,Daiso,7.8,0,2021-12-06 19:56:51
1041-4444821-1,e94bfe1b94d30cae9eb288df93110877,Mars Philippines Inc.,70.88,0,2021-12-06 13:17:34
1043-7708154-9,90f7fca5c2c5811eb8e8df2d1684f618,Rustans,177.92,0,2021-12-06 14:29:17
1049-1914968-7,128be7f3180ad4de660cbf62a5bd7cf6,Lazada,7.77,0,2021-12-06 22:59:15
1050-2125331-3,862af0646790e2bbcc93a3af052b8e6a,Urban Ashram Yoga,104.39,0,2021-12-06 22:12:19
1070-6730942-9,9a7498b5d736a55d4e5097fbf2d03623,National Bookstore,4.72,0,2021-12-06 15:38:47
1080-1615405-8,962012a94a71a663f223cb5b8d479c06,Solar Entertainment,9.32,0,2021-12-06 19:56:22
1084-6290994-6,6ceed8cd27669f7f9bff08c9ba3fddfc,Rustans Supermarket,44.87,0,2021-12-06 11:35:27
1086-9584340-1,bccafa2b046e9f9af31fb58ff02a7cca,Philippine Educational Theater Association,58.33,0,2021-12-06 23:21:23
1088-6271164-0,e3d726bb989f36b3d0b6e7c4c68b1a6c,Gourdo,45.32,0,2021-12-06 17:43:56
1092-0453785-3,b6f6ea2433d0c866ecae8e713a288d99,Tier One Entertainment,60.41,0,2021-12-06 20:26:02
1092-2651051-7,873efa25cc3573d24ffa9f3fa2142ca5,Lazada,1153.22,0,2021-12-05 14:40:40
1092-4041666-8,3b15871223d4db2dd02edbe979888e9f,Max's Group Inc,36.34,0,2021-12-06 22:41:05
1092-4488490-0,5878d45bd2feb6e798a40c635655a168,Cornerstone Entertainment,154.79,0,2021-12-05 16:29:40
1093-6215293-1,c1182b3210923c23cfd81fe8afe9b90d,Toys R Us Philippines,26.96,0,2021-12-06 22:15:56
1094-7722297-7,f610fb0fb2c8be243dff6420c5a74dea,Silicon Valley,10.37,0,2021-12-06 21:15:35
1095-0148332-5,5f0470b6921b224ba49002c00adfe056,Happy Foods Group,1.52,0,2021-12-06 21:56:58
1095-4188143-0,bb202b300cad6d33e6a213a5dd167446,Shopee,1.45,0,2021-12-06 23:56:01
1096-3507574-3,459d0345b1304279146c2076b29cba8d,Beiersdorf Philippines Inc.,106.51,0,2021-12-06 23:32:35
1097-0329471-8,1430cb17af5379af9e8de0b2654a3210,The Table Group,44.36,0,2021-12-06 21:59:16
1097-5934681-3,649f193b800526eb4f11732e7a2ad202,Uratex Philippines,25.2,0,2021-12-06 22:29:52
1099-4778839-7,123fe58f4a53837508c9f4ac6adbca7f,Landmark Corp,7.4,0,2021-12-06 21:39:49
1102-2595880-5,46136e082683c16d320dd6d73f44497b,Robinsons Retail Holdings Inc,49.33,0,2021-12-06 11:20:05
1102-5250755-5,3786b4a988059dfc4bb42a86152eff83,Limon Farms,62.27,0,2021-12-05 09:04:53
1103-5993978-1,b0e8dda4620280a18b06068ee13b7e3c,Jollibee Foods Corporation,45.84,0,2021-12-06 22:36:21
1104-8452128-7,87074bd81d535e861baa752d886c13ad,Toy Kingdom,58.43,0,2021-12-06 19:57:16
1105-6972566-4,ee4da63b38b19feeaafaa52f6078f241,Waltermart Supermarket Inc,89.33,0,2021-12-06 18:08:12
1112-0482794-8,94c58da0a0d6f0056b606c4cfe27dc76,True Value,8.26,0,2021-12-06 23:02:10
1112-1439435-2,41221eec8464cc8017758215ef5ddf73,Hill's Pet Nutrition Inc.,90.73,0,2021-12-06 18:08:58
1112-4423519-0,5d31e087225b9bce0306573fe13fbbb2,Standard Hospitality Group,8.07,0,2021-12-06 20:01:47
1112-8477155-6,b8438404ddee9f1cda74ab68acd34b24,Silicon Valley,47.74,0,2021-12-06 23:12:15
1113-3289218-7,4cf03e9c9173ec74fbe155bb6ffcd5d6,Philippine Educational Theater Association,38.11,0,2021-12-06 23:56:59
1113-4707320-3,483ac2d866cd7b4065da07a6eec30d12,Curves,9.03,0,2021-12-06 17:35:55
1118-9200352-8,9014f742ed8597515c709ad1f989d697,Celebrity Fitness,75.09,0,2021-12-06 23:49:18
1119-2927955-5,649147b3a1a67a49078fa4d034cf54fb,Alfonso Liner,2.54,0,2021-12-06 23:29:23
1119-3198129-3,d1cd22e45586b505573aec36db1fead4,Nature Republic,34.97,0,2021-12-05 20:55:08
