ssn,trans_num,unix_time,merchant,amt,is_fraud
2198-3392916-2,7fb2cbac80df95bcac4ccb1ee501dc18,1602106388,UFC Gym,47.12,0
2198-3392916-2,8be320425ca1e45952e2100cb599ae06,1625761321,Splash Corp.,72.28,0
2198-3392916-2,bc12f8c08f1c24f5e565053ddbde39d0,1624975815,Cosmetique Asia Corp.,38.78,0
2198-3392916-2,c329f6b6c236315fc5a9a0c67245c077,1604587626,L'Oreal Philippines Inc.,65.25,0
2198-3392916-2,c346674921c2f7de6e94e97cbd22bb77,1617488879,Yum! Brands Inc,136.07,0
2198-3392916-2,cfad23ef0ec82f0c5f1714339aa49b0e,1598705669,Yum! Brands Inc,21.91,0
2198-3392916-2,008d1ee51dc34bcaf438563d1237411e,1608413293,Crate and Barrel,42.99,0
2198-3392916-2,0afa0e1d8abf92a5ca76815a884caaa3,1581193436,Robinsons Retail Holdings Inc,14.33,0
2198-3392916-2,1f7d3791dc75b9fdb18a7e0dbf1d2e0e,1626359828,Pound for Pound Fitness,95.68,0
2198-3392916-2,23ef479050009f5b2c295e8738003c55,1606254675,Zalora,52.91,0
2198-3392916-2,3417084bb4f0f152f9439a6c0116ba8d,1624813123,Happy Foods Group,17.95,0
2198-3392916-2,52c2b9c6bf411b8b043841056ae03fe7,1605848465,Metro Retail Stores Group,196.97,0
2198-3392916-2,60b31805469c0e45410bd41939170d99,1609478261,Centrum Fuel,39.47,0
2198-3392916-2,719298c016221f85be6c04f24b844d63,1624437449,Miniso,57.58,0
2198-3392916-2,727e232bf94c7ac5426076bbf4601701,1620975766,All Day Supermarket,196.05,0
2198-3392916-2,79bc6d62903dea3d3d3f5f4c0ddc64ea,1589253096,Robinsons Retail Holdings Inc,178.8,0
2198-3392916-2,9bb2a29f3e019faa54192ec82da02c59,1594324337,MetroDeal,4.53,0
2198-3392916-2,b4c678878cd9d081d99972999e271c21,1612242893,DIY Hardware,2.74,0
2198-3392916-2,d884aa052c14fa40204fd56fb7eca087,1616760718,Pottery Barn,7.62,0
2198-3392916-2,f2f33e71375cac25936ea43ecf7da3aa,1608281707,Insular Oil Corp.,92.83,0
2198-3392916-2,fb659d34cff02882092f347665636358,1615370237,S&R Membership Shopping,188.69,0
2198-3392916-2,fc124dbd3ebd3e0e6189457f81bcc184,1594496691,Uratex Philippines,25.59,0
2198-3392916-2,3342a56c7a545e24f1237df1ab7cf50e,1621365808,Unilever Philippines Inc.,67.28,0
2198-3392916-2,36b463a3330a49fa269dae8cd7699dd5,1579121178,Dunkin Brands Group Inc,7.43,0
2198-3392916-2,4291b812de7f8da35dc6ef6d15894fdc,1601670622,Rustans,19.61,0
2198-3392916-2,5805950f8edbb5314c09782c7071e2f2,1617931951,SM Retail Inc,195.25,0
2198-3392916-2,72094f232abf5d8a3dd30010624afd8c,1617300499,Classpass,140.36,0
2198-3392916-2,948848befc937cf3a91fac172b1bfb1f,1629309680,Stage Act Philippines Production Company,69.47,0
2198-3392916-2,a27a29605208f3c07719597e67f9b586,1582809911,Innisfree,70.13,0
2198-3392916-2,aac69a0ef5076e99f6c265bd36f36b37,1628476072,Unioil Petroleum Philippines Inc.,111.65,0
2198-3392916-2,ad47b887147ead11a2f0d2ff367cccc1,1637314932,Caltex (Chevron Corporation),72.29,0
2198-3392916-2,d7b006bacda1f3131ca3361dbec93020,1584125024,Rustan Group,9.13,0
2198-3392916-2,f9a1391cfe585bc96a35952cf41f6432,1601314381,Mars Philippines Inc.,5.35,0
2198-3392916-2,fee550ad2ffb7185e86f4e4fba31c2d9,1635838110,Pushkart PH,81.03,0
2198-3392916-2,0a97301a9ba79cc1d4d0efb0819837c5,1593551412,Happy Foods Group,8.74,0
2198-3392916-2,4ae3e95f025fca2d84e9ed0f4224dfcf,1606741059,Starbucks Corp,15.18,0
2198-3392916-2,541afb615f98f4c4db0f8ab6fae64067,1603108204,Galleon PH,751.25,0
2198-3392916-2,8ddbb1ef7282c1f2c40ac6cf031dff2d,1584620202,Ace Hardware,84.45,0
2198-3392916-2,c60e1b3fd413c88e82ff9622f97fe2f1,1617560384,Agila Bus Transport,4.23,0
2198-3392916-2,4c3fe5fa82925226efdbdf4aa328ba18,1614338581,Bratpack,57.3,0
2198-3392916-2,80f1f73443dc52eb1951ac8359154329,1594026975,Ever Supermarket,191.92,0
2198-3392916-2,99c8aef4d43da4f8727df3a5310c459c,1617806175,Mary Kay Philippines,35.88,0
2198-3392916-2,a53c17a7ab242665ef7c2b0b4184c272,1587353069,Merkado Supermarket,199.55,0
2198-3392916-2,b2c2d82c76310d7baf719df8445e3957,1596895796,Max's Group Inc,67.58,0
2198-3392916-2,c34b768ae28c77287d58c389b24f57cc,1595311227,Insular Oil Corp.,54.95,0
2198-3392916-2,c414365f3472ce431b8c9ce099f413bb,1631663293,Mars Philippines Inc.,30.08,0
2198-3392916-2,defa5a4f914924b27e2bfd3565c56149,1596711128,Comic Alley,39.57,0
2198-3392916-2,12f75d5c5de95c5f8918448c4beff72e,1619568833,Rare Food Shop,88.09,0
2198-3392916-2,1905e39feac522a836b519b4422ae7c6,1608449075,Rustans Supermarket,177.96,0
2198-3392916-2,1bd3be7f611bf17620cf0c7b00d4c88d,1599830561,PoundIt,4.69,0
2198-3392916-2,249dc0d084e0a937a8ab5c754958d4bb,1594296023,Star Cinema,30.58,0
2198-3392916-2,284bed359fe3a9af74b0880377eac839,1582347961,Ever Supermarket,181.24,0
2198-3392916-2,2c9f6ad9584e5884c297afc516d122b9,1608432506,S&R Membership Shopping,178.99,0
2198-3392916-2,5803a8fdb6875da2b6380567d1dff215,1587203652,Metro Retail Stores Group,174.32,0
2198-3392916-2,71fff7b149ef6c45e70ab89dfc6fea4a,1591994659,Happy Foods Group,23.16,0
2198-3392916-2,7373f2d147fc45c59409d27cf1eb07fd,1580654979,Sawasdee Marketing Corp,227.42,0
2198-3392916-2,ab77a394902947c70919b73d3d1952cd,1613409569,Ikea,25.66,0
2198-3392916-2,b7fc18e90d071154f27bf0b6b1af5135,1636574095,Kultura,25.16,0
2198-3392916-2,d1ffb7274240ec8f2ec92e3cd790cab1,1587021206,KCC Supermarket,181.54,0
2198-3392916-2,d9d824e6a42786fb2a93451dc599b2d3,1634622986,Flying V (TWA Inc.),57.69,0
2198-3392916-2,e317bcd8da2d4b747673f7f7f6460d6a,1614472489,Carmudi,140.75,0
2198-3392916-2,3ea4f05bea8ccc229eb6d5b7d057f54c,1610879982,Pick a Roo,89.84,0
2198-3392916-2,47c0ef9801e059f3486949df4d1b09fb,1609221832,MedStoreRx,13.71,0
2198-3392916-2,4f86268e94cf5c69b49f1d9ad33844da,1616893404,Merkado Supermarket,200.22,0
2198-3392916-2,5d28cc1cb318c6747ce581aa16f4b062,1584900349,Mars Philippines Inc.,5.42,0
2198-3392916-2,5e7f8ab09982b2f18259b7fcf0557140,1595532896,ABS-CBN Corporation,126.4,0
2198-3392916-2,69f42eda8fda689fa153d95e9e51faf2,1629557893,Shakey's International Inc.,65.64,0
2198-3392916-2,7468f9fd6a884069bc1016a015f26ff4,1595195047,DealGrocer,246.67,0
2198-3392916-2,7e368419aa1456238dce16941021b625,1593551819,Kidzoona,5.63,0
2198-3392916-2,9e8cd20cdebf20267d0a6eaef1ed1ac1,1601014178,"Altisima Energy, Inc.",72.86,0
2198-3392916-2,d9eed32a1babab298ad1bdd569fb3562,1592487032,SkyJet,5.71,0
2198-3392916-2,0245ba6cc9198337b7031221499b25a1,1608840168,Crate and Barrel,45.05,0
2198-3392916-2,1886dd03e3687c2210db1e3fe98c8547,1612908429,Buena Vista Travel and Tours,8.48,0
2198-3392916-2,22f3dc7d349fcf8a5ba8b331c78ea60a,1607272948,Japan Homes,32.68,0
2198-3392916-2,649e9a63020bb6b64cb199f3afbb42ae,1594727974,Unimart,209.67,0
2198-3392916-2,684c702d9430f01c2eb1d65ce2df2278,1597588531,O Shopping,225.71,0
2198-3392916-2,76cc3995f27173935f43c740db6d14bd,1622916256,Urban Pets,147.21,0
2198-3392916-2,a628f70dc9f1663b572809143f17cbf3,1584183242,Flying V (TWA Inc.),83.46,0
2198-3392916-2,ac11bb72789a69192d3b6b7bee7128e4,1630263028,Classpass,19.53,0
2198-3392916-2,fae384f69444e0842a15b73480820b03,1605963394,Mandaue Foam Industries Corp,6.8,0
2198-3392916-2,19d274799e2dd6314e74b626a6ea971e,1593309098,Metromart,53.43,0
2198-3392916-2,2215922a1bf2b645970fe6ae8a451390,1590419007,eBay,80.49,0
2198-3392916-2,3b935f766dfd2046c4a844a8c9de65b1,1612259172,Decathlon,210.77,0
2198-3392916-2,4011b212d126f5b8243a259a40a2ecde,1578968372,SeaOil Philippines Inc.,102.12,0
2198-3392916-2,59a17a48237237b3c9f3e03fa9873ce0,1610804949,Landmark Corp,9.37,0
2198-3392916-2,70e77e38d0cbc49cb6a89f35796d64fc,1606607272,Debenhams,322.44,0
2198-3392916-2,89f9d23ac5c8560ef6649355adf7b373,1624990583,Argomall,232.95,0
2198-3392916-2,d1bb4235923745a17fccc5e2f4b0bf72,1589742692,Pottery Barn,25.44,0
2198-3392916-2,ec60fb9894257157b35bf5b66a8f2b15,1598160870,Metro Retail Stores Group,173.26,0
2198-3392916-2,fe0f9db9343d0077eb0c635de9bd5d4d,1618328538,L'Oreal Philippines Inc.,34.49,0
2198-3392916-2,0c2585a8f66d9f1593e97bf005f74c2d,1629822340,BeautyMNL,14.71,0
2198-3392916-2,2a9065f52526aae01178bb020c879344,1629850226,Waltermart Supermarket Inc,48.36,0
2198-3392916-2,4298dc1323f1400f1d18768a2bb242fb,1578431614,Shopee,14.36,0
2198-3392916-2,4a86472ea74cf9cefdcb941e7bca74f7,1599324065,Kimberly Clarke,48.29,0
2198-3392916-2,843f46f0a27bbf696ffa6ae3537fafaf,1587242577,Japan Homes,62.3,0
2198-3392916-2,86af3543a567129e93e3de8de7cb8a42,1604008193,GMA Pictures,14.39,0
2198-3392916-2,9aabeb8be0f9bbbc948cf95e3a1a5c7d,1620511615,Curves,185.82,0
2198-3392916-2,af020ee6bb7230cc3ce9053911fa2b76,1595085005,Sawasdee Marketing Corp,55.57,0
2198-3392916-2,c3156428e8c96c3056b67f82cf445aa3,1607117099,Bow & Wow,14.42,0
2198-3392916-2,d5d02747c81e448fbed709cb8d898556,1626528056,The Bistro Group,28.66,0
2198-3392916-2,01d1fcb645b3dda21251df1806019ca3,1592563667,Rare Food Shop,134.77,0
2198-3392916-2,08cdf4893ca5a86abbf938cfb65aa4f1,1597456924,CD-R King,8.69,0
2198-3392916-2,0e0a018d9df907c87b570026c9ae031f,1592569717,Lazada,162.64,0
2198-3392916-2,11609a371a0641aaff21bee92e606d77,1620662572,GMA Pictures,138.57,0
2198-3392916-2,296fd6f57bdfc62ee1500c281d36ecb6,1609411119,ZAFUL Philippines,79.31,0
2198-3392916-2,479dcdf25f536d27132c964c50c4ac3a,1606504891,Uratex Philippines,2.67,0
2198-3392916-2,4fad1c3df803a12d2a89ce06c712b2ae,1607897832,Pottery Barn,19.04,0
2198-3392916-2,5199fb765c0ac3d93806b6c9914dad51,1594589923,Toy Kingdom,95.02,0
2198-3392916-2,c867ddd4415972086949451c43e9e7e1,1597376554,Waltermart Supermarket Inc,204.21,0
2198-3392916-2,cd9695bc3f4c4357341a222b0d06fef1,1591101994,Bow & Wow,112.08,0
2198-3392916-2,d43b22b4d8ff757e23cf9a72d7ca3eaf,1585463099,Rare Food Shop,58.72,0
2198-3392916-2,d6be21d13424c72b11f24a76da052ee6,1592120565,MedStoreRx,2.7,0
2198-3392916-2,e7bbaffe03eebd88faf0fdd4caade48a,1591848610,All Day Supermarket,230.23,0
2198-3392916-2,f16782f13a52804a38c92ce5578f0639,1594669950,Kidzoona,29.87,0
2198-3392916-2,208214823ad9e2a0ad5db88b5f93c65d,1580285292,Medslane,117.45,0
2198-3392916-2,4ed6092755f20c80d43e3b796364b5fe,1611363575,Landmark Supermarket,199.79,0
2198-3392916-2,8c0d5dc5b538863722e5bf59fa288eac,1630815949,Liquigaz Philippines Corp.,68.65,0
2198-3392916-2,99b556960ebf9061b0728cd60ac74aaf,1618802317,Zagana,49.01,0
2198-3392916-2,aaacc286c56da49636124b0653bbb648,1633728464,Metro Retail Stores Group,3.45,0
2198-3392916-2,b7af9c73633a4b448393ae255670f16d,1630533858,Japan Home Center,94.99,0
2198-3392916-2,ee329c3e30d87b8135f2c4faeac59892,1621155850,Fully Booked,62.3,0
2198-3392916-2,0933805e39d71edf91973e35d77b526e,1608842577,Yum! Brands Inc,60.61,0
2198-3392916-2,2a79653b24ac1b68849d15a40cb3ca81,1606740643,Pacific Paint Philippines Inc,26.48,0
2198-3392916-2,4a70a29cce052eeb867505095760ce09,1615730985,Celebrity Fitness,16.13,0
2198-3392916-2,4be862bb1c30c0dc42a2fdd41b3c8bc2,1581453410,Rustans,32.45,0
2198-3392916-2,a16aa98b21ad8d17f36075c077894691,1621204296,Nature Republic,10.91,0
2198-3392916-2,ce76b7bc20d0326f0f0b536156051b38,1620150507,SB Furniture Industry Co,93.07,0
2198-3392916-2,2d27efa858d88da3db9200ed85fcc57b,1602891051,Johnson & Johnson (Philippines) Inc.,14.61,0
2198-3392916-2,5b651154ca4caed75b20244db95b5d64,1585340605,Pottery Barn,16.06,0
2198-3392916-2,72d9c44fae0a9565fd5e50caf9bfd7b6,1606446517,Miniso,62.69,0
2198-3392916-2,88d55ae93f7607bb77a7dee36583be9d,1630934856,The Moment Group,32.07,0
2198-3392916-2,b72772f4eba51e1eabfa3be967d3904f,1598915535,Starbucks Corp,113.87,0
2198-3392916-2,bcade4cd4973cab53ab427f65999c5ec,1578259040,Toys R Us Philippines,36.42,0
2198-3392916-2,bff441654d9299768ee2e41ff5512955,1596997158,Inquirer Holdings Corporation,126.43,0
2198-3392916-2,efec3b93b2a8b1fbc26f8ab7f3f5c54a,1634393887,Avon Cosmetics Inc.,48.85,0
2198-3392916-2,f781817aa64363b4002705565d8d3f98,1600105844,Solar Entertainment,48.17,0
2198-3392916-2,f7c24ee3cd051436d48fbabe28b0e809,1601819026,The Table Group,57.34,0
2198-3392916-2,08c1304f95b144dfd246c2a3f4c16b11,1624260856,Robinsons Retail Holdings Inc,201.95,0
2198-3392916-2,1ab16067af9a11cc433d4451e3e6465a,1626592134,Lazada,69.59,0
2198-3392916-2,3460d2e04a3a42c0db43bcb48f4b32e7,1623907291,KCC Supermarket,191.21,0
2198-3392916-2,4d7b42d4046e786bedd8a2a000c06b28,1590795027,Innisfree,37.68,0
2198-3392916-2,4f1c33cd34639b2753949334cf48eece,1584915947,Club Gymnastica,1.86,0
2198-3392916-2,6706d9024ce4cce5d68fe73895d338da,1613597547,West Elm,36.65,0
2198-3392916-2,82595d7aee2f77e5ed1cde0e0e6f7ce0,1614162113,Six Pack Chef Grocery,62.4,0
2198-3392916-2,ae2f308ac17b79b351e968aa5c2becf1,1636064505,Japan Home Center,8.69,0
2198-3392916-2,da363535be561b0cfbaf1bda4ef4be17,1609259867,Gourdo,35.44,0
2198-3392916-2,dbc0e652cbda07b0a9b99df68e3afdbe,1620918167,Avon Cosmetics Inc.,53.67,0
2198-3392916-2,5791df558385c4d6f9a0676f4bddb23b,1629003586,Power Mac Center,140.32,0
2198-3392916-2,633ef2cf00a9b7cf1e5d199829ebd960,1629439937,Decathlon,81.89,0
2198-3392916-2,6ef00c39ce83317f47dcbc99ceb200ec,1607942141,Silicon Valley,31.07,0
2198-3392916-2,770280bfe271fd0fd99884d0f13bc719,1631841981,Puregold Price Club Inc,172.57,0
2198-3392916-2,96db6d09a28684ca279b2f4b20382451,1612570786,Rustans Supermarket,184.74,0
2198-3392916-2,b439bf55ae0a7ab5ad520bc12494e1df,1618755318,Pet Warehouse,134.58,0
2198-3392916-2,c27df4f2df564cdecde9fab53835f9fa,1614838436,Comic Alley,40.57,0
2198-3392916-2,cbd2a978b63d287d379dd6adb2d5d535,1621344981,Japan Home Center,5.92,0
2198-3392916-2,e684051f084cdc741cfa179c6af64837,1593923552,Liquigaz Philippines Corp.,73.23,0
2198-3392916-2,ec07d065c3cb859b58e5fb96102605cc,1612652630,Ikea,86.0,0
2198-3392916-2,2516756fe978c73938dd1b36401d7c39,1587669693,SB Furniture Industry Co,84.89,0
2198-3392916-2,322f3988c17daa312ab41c444ac1eb81,1589514762,Metro Retail Stores Group,190.06,0
2198-3392916-2,3250733964182b3f1a424d5866e0ef83,1614778731,Viva Entertainment,187.93,0
2198-3392916-2,3bf6b7df74fe8665d7a4c70dcec17697,1638666057,Comic Alley,7.52,0
2198-3392916-2,4b7d39e98d3d15a23bc6eb64a9a134a5,1597093849,Starbucks Corp,49.86,0
2198-3392916-2,586eafddfb6bad2c41889e357495418b,1584143811,Debenhams,351.44,0
2198-3392916-2,5d9766d8f4e22055635a38b3ff711a78,1590524047,Daiso,4.53,0
2198-3392916-2,64244d9b95f15d0a33105b9f988eed65,1600413450,Pick a Roo,89.45,0
2198-3392916-2,702a4a63ce4e7ed403632f455d95c537,1630757452,The Bistro Group,103.84,0
2198-3392916-2,7416e64afd2fd9f42631a051f17f6482,1615597916,S&R Membership Shopping,201.31,0
2198-3392916-2,79f7b137f7f1450d6e49b088d77ddf69,1608821650,Ubuy Co.,14.57,0
2198-3392916-2,a6b8dfc1f46263ca7d6bacae98147ca8,1615731153,Mandaue Foam Industries Corp,16.7,0
2198-3392916-2,a8754aaaba24e59a7a0b4c6bf4ea8045,1626638714,Pottery Barn,68.73,0
2198-3392916-2,ac1fb951f171793db2f2f0189fe52b10,1629046164,BeautyMNL,7.75,0
2198-3392916-2,d1192c185ece363af2dd5ed7ce1de0f0,1634939396,Landmark Corp,57.27,0
2198-3392916-2,d36ea83c7b3de6c1b2fdd8cc0582320e,1607366220,Pottery Barn,131.11,0
2198-3392916-2,dfe60760cb43f68570ee3d8039cf9095,1609091427,Happy Foods Group,69.78,0
2198-3392916-2,ea464133fc81fb32f188c2bc6083741c,1604157317,Bow & Wow,65.38,0
2198-3392916-2,6f7b038cf2ce54a28ea2f392f76d8831,1602874863,Star Cinema,72.39,0
2198-3392916-2,7aa7113c50902fb13207c0c941dfe910,1623727994,Landers,90.92,0
2198-3392916-2,897182d180e2d4a43feeedf39a4f304c,1591326334,Lazada,86.85,0
2198-3392916-2,89b910ebe82991f0fb4d865307f117c1,1627256301,Gourdo,32.08,0
2198-3392916-2,8c1fcc8bb452dbcdfa7eaefdbfce5bc2,1592411334,West Elm,56.41,0
2198-3392916-2,93752bfa2c95547c72ba465c43b8db6f,1616935082,Tupperware Brands Philippines,60.68,0
2198-3392916-2,9ef904fb13071f60c4f6f5ccbaed6f57,1613837581,SM Retail Inc,2.93,0
2198-3392916-2,ab016e6bffe2db990070c9b4968139b4,1631129261,Yves Rocher,11.32,0
2198-3392916-2,c1ce7c01d891dd776411d9c49ebe371e,1591630978,Splash Corp.,78.14,0
2198-3392916-2,ede33d72c96e0d526c59e4a44298d927,1599409627,Suyen Corporation,159.5,0
2198-3392916-2,099f1ea946b84a8ecf789da9729c5d75,1607893291,Debenhams,3.76,0
2198-3392916-2,25bb729debcc1209f5b078a52ad24336,1591484009,Zalora,149.47,0
2198-3392916-2,27c4f77c9d3ee126506277947598fd5e,1592080367,Johnson & Johnson (Philippines) Inc.,56.96,0
2198-3392916-2,76bef970fde59c1537c8f95d56030bf5,1632360145,S&R Membership Shopping,190.69,0
2198-3392916-2,875154aa28686e069ba0bb7dbcd13800,1595975931,The Moment Group,143.42,0
2198-3392916-2,93f9c95c28b9ae2cad039213e007bfef,1602585708,CleanFuel Philippines,94.36,0
2198-3392916-2,b2ff3c5876ddeaf82f319216e21595c0,1596461405,Pound for Pound Fitness,66.33,0
2198-3392916-2,2bfb7884c57bca06c13ea19647cf358a,1610174099,Caltex (Chevron Corporation),69.73,0
2198-3392916-2,2d113cee2fa3ff0f2a1495b23bebd713,1598017782,Cebu Pacific,9.52,0
2198-3392916-2,44ea0c8c43f1a3ef1ad2e3e471e1a2dd,1630249446,Chicco Philippines,71.37,0
2198-3392916-2,637279007b1071ecf50e629fd8aa35aa,1627160752,SM Store,3.38,0
2198-3392916-2,77044d7bfff884834ab8ba83c9ffdd69,1592861356,Pacific Paint Philippines Inc,4.48,0
2198-3392916-2,819f05ed79f78b40a0f6b7204b97ef60,1592897160,Growcery MNL,44.32,0
2198-3392916-2,83dc900fccc794330ba55a7c4ceb86dc,1597219139,All Day Supermarket,258.64,0
2198-3392916-2,87cb65a1dfcfad990b3d047d7419be69,1633782886,Solar Entertainment,115.79,0
2198-3392916-2,b4a3432890c2f598c0524d2ab3fcd9d0,1618287653,Lazada,40.71,0
2198-3392916-2,b6fb3dea2894ef66cd6b8c545e855840,1616163446,Landmark Corp,18.93,0
2198-3392916-2,f1bc99db9a4d53cc52f6dbaad79229fe,1598026004,Rustan's,3.21,0
2198-3392916-2,140c7c8dac679388e8e92fd0a6b10dcc,1586606903,Rustans,67.25,0
2198-3392916-2,290be2eb4e1121d7d0df580a96b48cc8,1604726971,Metromart,39.02,0
2198-3392916-2,2af699a9cda82ba12c6f74f190f6da1e,1629402572,eBay,7.82,0
2198-3392916-2,398462960b956b276c8cc6941eac1320,1623515047,Urban Pets,9.62,0
2198-3392916-2,3d2f2f95411c97924633836fcd1483ee,1635063893,Suyen Corporation,50.26,0
2198-3392916-2,59902d6e9ea34b619758b13d2704449a,1598828122,PetExpress,8.68,0
2198-3392916-2,6f92ea3d54a40698d64d67a06294b93a,1593214623,Unilever Philippines Inc.,6.24,0
2198-3392916-2,9481d05d88e3242693dacb47751f7322,1617787156,Kimstore,3.18,0
2198-3392916-2,c2234359ceb68049e2c88ca56d331a79,1583426261,Ace Hardware,250.52,0
2198-3392916-2,dbb52b02cbb7ce4c19046fd46fdb9cc0,1589051226,Carousell,24.07,0
2198-3392916-2,ee9921bbefa91874419a72ff770c51c9,1593962068,Max's Group Inc,86.03,0
2198-3392916-2,f500276fc4c90bc85ba09317e2d85e46,1586541585,Uratex Philippines,41.12,0
2198-3392916-2,16118d1b8d81f23ed72dbd632d777b1c,1607260200,O Shopping,7.29,0
2198-3392916-2,2fc7d74487b1027d2598c67c5bfa9c71,1592779676,SM Retail Inc,12.99,0
2198-3392916-2,7b4598f233aba6f7b8492cbc4d2182ff,1604709792,Puregold Price Club Inc,200.14,0
2198-3392916-2,80e81583dd2679c902d801beccd35880,1624265127,Flying V (TWA Inc.),66.08,0
2198-3392916-2,8c48c0bcc51fcb1c5a67c5ddf63552ad,1611352789,Max's Group Inc,52.17,0
2198-3392916-2,94090dc3272d9665c0fb671b30ce6fa8,1602304885,Liquigaz Philippines Corp.,90.48,0
2198-3392916-2,db5941f844ab863de2bb4aff4520db48,1620936105,Toy Kingdom,28.65,0
2198-3392916-2,f1681ca0ded73f784a38dce7f6400154,1638515901,Puregold Price Club Inc,219.8,0
2198-3392916-2,f8c48823ad03645a65f5856b264947d9,1587131276,Carousell,23.63,0
2198-3392916-2,01293e4d211180f8a090ad07d63cab80,1621624564,SilanganFit,39.47,0
2198-3392916-2,277098f964d33fa60611dff92cf30b24,1624071043,Session Groceries,61.73,0
2198-3392916-2,65187559983aa5aed20ecf362816635f,1627869817,SM Markets,69.87,0
2198-3392916-2,66a231619e54d9492994e58919fad72b,1624108946,Argomall,191.09,0
2198-3392916-2,7cc64e69674394ab1dd91602b16aac43,1601161823,RRCG Transport,4.84,0
2198-3392916-2,822fef1974bd7c7eac8b5f60a5e42ecc,1636143122,PetExpress,41.76,0
2198-3392916-2,8be4920874afe2acc7e98ecca7842a93,1637054898,Zagana,32.61,0
2198-3392916-2,9f84f7aecca2a32a13175e054a2a9f2a,1606235994,Colgate-Palmolive Philippines Inc.,3.62,0
2198-3392916-2,a5b9b8b61102041d06c8337cbfc15916,1608507136,Debenhams,831.28,0
2198-3392916-2,add7bc3e7e64427c35c23c32d40eefae,1610642629,Innisfree,11.8,0
2198-3392916-2,cd2fd50accdac4197c404ab84ebc25b2,1630568635,Landers,60.75,0
2198-3392916-2,cd5983c921a82ce8e10412f29e582267,1594607365,Landers,23.44,0
2198-3392916-2,ceb56c857aea984e3a421cbcbd76838e,1608340402,Robinsons Retail Holdings Inc,173.64,0
2198-3392916-2,e02de1b24be6010a3721e3870c996962,1609321581,Waltermart Supermarket Inc,195.22,0
2198-3392916-2,016e830582e821fb958b2d10c50d481f,1622051699,Starbucks Corp,64.58,0
2198-3392916-2,45fe86a11c76e08a954a53fad06bcc4e,1588797604,Kultura,15.87,0
2198-3392916-2,49efd54a1d26b069bd7ce1d71e8934d9,1608044058,Rebel Yoga,48.82,0
2198-3392916-2,8bc775ef90a5c4de1846b5812653e3ce,1608956728,Decathlon,95.59,0
2198-3392916-2,a25c0a444275de203bffff979aa4a784,1595681224,Fitness First,21.6,0
2198-3392916-2,a30297cc86ea9765b6f42a8a6da3a607,1588416983,Robinsons Retail Holdings Inc,206.02,0
2198-3392916-2,de3d3ed820917e86db17938a8690431f,1590325929,Royal Canin Philippines,28.88,0
2198-3392916-2,017238e1b17f8ba0b63f148018e8cc00,1614409607,Waltermart Supermarket Inc,193.64,0
2198-3392916-2,0559fe526169508a64ba8fe0b5df6ec2,1610838241,Timezone,25.87,0
2198-3392916-2,090ce82e9fc811fd839a324dda7dabe1,1634935791,Marks and Spencer,120.02,0
2198-3392916-2,10d63916d56f7ae991a99d9ad259564d,1606068212,Mandaue Foam Industries Corp,23.8,0
2198-3392916-2,3b9cdb3f580ad4a292bffaac460173f4,1618174967,Gold's Gym,32.46,0
2198-3392916-2,4955a234e817f2ffbe0a92123eaa8314,1580654969,Muji,233.61,0
2198-3392916-2,714ab40028906ddcfa987bd29d72f87e,1589684697,Typo,8.12,0
2198-3392916-2,76fc27581eac2d82a5651cbfceaceed3,1605079098,Phoenix Petroleum,54.67,0
2198-3392916-2,88e8ff46a5f072a65d64921e6ebf5117,1607705242,Club Gymnastica,61.2,0
2198-3392916-2,8a4c451c3d9647da9239bcef31e819c3,1621178604,Rustan's,51.32,0
2198-3392916-2,8f67e07e580f23bfc8a3f6ec5363f169,1618631379,Medslane,9.69,0
2198-3392916-2,909d39192ab08ed1d432b1463cfd1dc6,1595166233,Inquirer Holdings Corporation,58.65,0
2198-3392916-2,9af6a65ab66e455453f4be9141c17892,1600381130,Japan Home Center,9.07,0
2198-3392916-2,c0c8471780a2a0e336c06be5ea7976c9,1622832499,Pacific Paint Philippines Inc,72.85,0
2198-3392916-2,d1f0b0b6d6061b2d9e680e4a2dc763a2,1589106768,Puregold Price Club Inc,198.59,0
2198-3392916-2,df1be0b75a5de1316b2e8458b2ec2958,1623610117,Johnson & Johnson (Philippines) Inc.,24.11,0
2198-3392916-2,e14912e08e4c818cd1efdec813c0064c,1626403480,Rare Food Shop,36.13,0
2198-3392916-2,e288f6df62ef6d175e55d19543c5cd92,1597074407,Robinsons Retail Holdings Inc,38.78,0
2198-3392916-2,ed468e429b28200ab74546f2fafa1351,1604775857,Kidzoona,24.23,0
2198-3392916-2,074af2ea1b52084fd6dabd603016420f,1583490926,Suyen Corporation,16.88,0
2198-3392916-2,0e1a79ead433ed816042c11e14769204,1615082007,All Day Supermarket,185.16,0
2198-3392916-2,1ac82ba799e456df2196d8bfd459afed,1623386397,Hawk Bags,8.0,0
2198-3392916-2,2c9c4fb63692f441e63a29e868424f0c,1627979349,OLX,82.79,0
2198-3392916-2,3ddb1854083a2fdb6b3c9294ce43dc0c,1604053096,Landers,87.36,0
2198-3392916-2,3e786dd2ee9fe15e501bdfdb89290934,1617436426,GoRobinsons,38.69,0
2198-3392916-2,468a4e4f227596d7a67fe77bb10a074f,1612723490,Robinsons Retail Holdings Inc,166.57,0
2198-3392916-2,62689ce85da522bac7f2ad2a7541b94e,1592683273,Sawasdee Marketing Corp,35.87,0
